Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
GOTERM_BP_DIRECT	GO:0032091~negative regulation of protein binding	4	1.6064257028112447	0.043226237826220495	ENSG00000087586, ENSG00000158411, ENSG00000185745, ENSG00000178999	231	57	16792	5.1012379433432065	1.0	0.7079079528062197	0.6903668707897824
GOTERM_BP_DIRECT	GO:0001578~microtubule bundle formation	3	1.2048192771084338	0.04558089565619304	ENSG00000166851, ENSG00000112984, ENSG00000198901	231	25	16792	8.723116883116884	1.0	0.7358058870214019	0.7175735287589247
INTERPRO	IPR017441:Protein kinase, ATP binding site	10	4.016064257028113	0.047240109260487634	ENSG00000169679, ENSG00000152495, ENSG00000166851, ENSG00000137601, ENSG00000087586, ENSG00000112742, ENSG00000170312, ENSG00000164885, ENSG00000178999, ENSG00000165304	230	381	18559	2.11788200387995	0.999999999895973	1.0	0.9831223628691983
GOTERM_BP_DIRECT	GO:0006259~DNA metabolic process	3	1.2048192771084338	0.0489438114069458	ENSG00000182481, ENSG00000148773, ENSG00000167900	231	26	16792	8.387612387612387	1.0	0.7789648857725177	0.7596631009923137
GOTERM_MF_DIRECT	GO:0035173~histone kinase activity	2	0.8032128514056224	0.053172624191814254	ENSG00000134057, ENSG00000170312	230	4	16881	36.69782608695652	0.9999999997547119	1.0	0.9851485148514851
GOTERM_MF_DIRECT	GO:0043515~kinetochore binding	2	0.8032128514056224	0.053172624191814254	ENSG00000040275, ENSG00000138778	230	4	16881	36.69782608695652	0.9999999997547119	1.0	0.9851485148514851
GOTERM_MF_DIRECT	GO:0051990~(R)-2-hydroxyglutarate dehydrogenase activity	2	0.8032128514056224	0.053172624191814254	ENSG00000133835, ENSG00000138413	230	4	16881	36.69782608695652	0.9999999997547119	1.0	0.9851485148514851
INTERPRO	IPR011990:Tetratricopeptide-like helical	7	2.8112449799196786	0.05359574494963433	ENSG00000105402, ENSG00000186871, ENSG00000121957, ENSG00000005175, ENSG00000112742, ENSG00000185745, ENSG00000004897	230	218	18559	2.5910051854806544	0.9999999999956706	1.0	0.9831223628691983
GOTERM_BP_DIRECT	GO:0001920~negative regulation of receptor recycling	2	0.8032128514056224	0.053677287522823205	ENSG00000138660, ENSG00000123240	231	4	16792	36.34632034632035	1.0	0.7877316220881847	0.7682126084435217
GOTERM_BP_DIRECT	GO:0046602~regulation of mitotic centrosome separation	2	0.8032128514056224	0.053677287522823205	ENSG00000117650, ENSG00000138160	231	4	16792	36.34632034632035	1.0	0.7877316220881847	0.7682126084435217
GOTERM_BP_DIRECT	GO:0007079~mitotic chromosome movement towards spindle pole	2	0.8032128514056224	0.053677287522823205	ENSG00000138778, ENSG00000126787	231	4	16792	36.34632034632035	1.0	0.7877316220881847	0.7682126084435217
GOTERM_BP_DIRECT	GO:0016321~female meiosis chromosome segregation	2	0.8032128514056224	0.053677287522823205	ENSG00000166851, ENSG00000112742	231	4	16792	36.34632034632035	1.0	0.7877316220881847	0.7682126084435217
GOTERM_BP_DIRECT	GO:0007091~metaphase/anaphase transition of mitotic cell cycle	2	0.8032128514056224	0.053677287522823205	ENSG00000013810, ENSG00000004897	231	4	16792	36.34632034632035	1.0	0.7877316220881847	0.7682126084435217
GOTERM_BP_DIRECT	GO:0031577~spindle checkpoint	2	0.8032128514056224	0.053677287522823205	ENSG00000040275, ENSG00000178999	231	4	16792	36.34632034632035	1.0	0.7877316220881847	0.7682126084435217
GOTERM_MF_DIRECT	GO:0019903~protein phosphatase binding	4	1.6064257028112447	0.05404264084496868	ENSG00000117650, ENSG00000108061, ENSG00000105053, ENSG00000004897	230	63	16881	4.660041407867495	0.999999999830963	1.0	0.9851485148514851
UP_SEQ_FEATURE	repeat:TPR 6	4	1.6064257028112447	0.05475145093776238	ENSG00000121957, ENSG00000005175, ENSG00000185745, ENSG00000004897	247	70	20063	4.641526894158473	1.0	1.0	0.9959568733153639
UP_SEQ_FEATURE	sequence variant	166	66.66666666666666	0.056384584673998525	ENSG00000130830, ENSG00000135845, ENSG00000178974, ENSG00000182718, ENSG00000113811, ENSG00000154240, ENSG00000152503, ENSG00000114346, ENSG00000154920, ENSG00000198901, ENSG00000154767, ENSG00000117335, ENSG00000004897, ENSG00000117697, ENSG00000013810, ENSG00000186480, ENSG00000060762, ENSG00000102804, ENSG00000100867, ENSG00000108061, ENSG00000145495, ENSG00000123983, ENSG00000142945, ENSG00000143198, ENSG00000183137, ENSG00000142546, ENSG00000164611, ENSG00000081181, ENSG00000109674, ENSG00000165304, ENSG00000103160, ENSG00000133835, ENSG00000189060, ENSG00000135211, ENSG00000117724, ENSG00000131495, ENSG00000196704, ENSG00000143228, ENSG00000138160, ENSG00000005175, ENSG00000082146, ENSG00000095209, ENSG00000163535, ENSG00000123473, ENSG00000183765, ENSG00000164347, ENSG00000096654, ENSG00000132952, ENSG00000113838, ENSG00000215305, ENSG00000131747, ENSG00000171320, ENSG00000112983, ENSG00000080986, ENSG00000138778, ENSG00000137601, ENSG00000112742, ENSG00000112984, ENSG00000138378, ENSG00000157456, ENSG00000178999, ENSG00000138413, ENSG00000204899, ENSG00000166896, ENSG00000096092, ENSG00000134690, ENSG00000100526, ENSG00000182220, ENSG00000184009, ENSG00000180304, ENSG00000109971, ENSG00000174442, ENSG00000112339, ENSG00000173230, ENSG00000010292, ENSG00000072571, ENSG00000136122, ENSG00000137575, ENSG00000172269, ENSG00000138660, ENSG00000122008, ENSG00000011426, ENSG00000150527, ENSG00000164885, ENSG00000040275, ENSG00000197056, ENSG00000090013, ENSG00000118193, ENSG00000172795, ENSG00000020426, ENSG00000198668, ENSG00000152942, ENSG00000137267, ENSG00000158402, ENSG00000117650, ENSG00000014824, ENSG00000087884, ENSG00000182481, ENSG00000184661, ENSG00000138592, ENSG00000090889, ENSG00000152495, ENSG00000198130, ENSG00000181038, ENSG00000136108, ENSG00000132823, ENSG00000066279, ENSG00000117528, ENSG00000005893, ENSG00000111144, ENSG00000169679, ENSG00000030582, ENSG00000118402, ENSG00000149809, ENSG00000088325, ENSG00000092931, ENSG00000126787, ENSG00000102038, ENSG00000129810, ENSG00000185745, ENSG00000137807, ENSG00000123240, ENSG00000065154, ENSG00000137804, ENSG00000117399, ENSG00000137364, ENSG00000121621, ENSG00000166851, ENSG00000179918, ENSG00000100600, ENSG00000084234, ENSG00000100325, ENSG00000168078, ENSG00000186104, ENSG00000087586, ENSG00000121064, ENSG00000105053, ENSG00000169607, ENSG00000073969, ENSG00000123485, ENSG00000132522, ENSG00000214367, ENSG00000109805, ENSG00000163507, ENSG00000129195, ENSG00000105968, ENSG00000175216, ENSG00000166181, ENSG00000111684, ENSG00000152359, ENSG00000137812, ENSG00000197746, ENSG00000204569, ENSG00000185480, ENSG00000204843, ENSG00000102738, ENSG00000035499, ENSG00000138182, ENSG00000167552, ENSG00000182010, ENSG00000258947, ENSG00000124588, ENSG00000182134, ENSG00000128944, ENSG00000148773, ENSG00000120265	247	12443	20063	1.0836322130941385	1.0	1.0	0.9959568733153639
UP_KEYWORDS	Apoptosis	12	4.819277108433735	0.05815897909038002	ENSG00000169679, ENSG00000136108, ENSG00000088325, ENSG00000170296, ENSG00000166181, ENSG00000170540, ENSG00000114446, ENSG00000170312, ENSG00000164885, ENSG00000183765, ENSG00000141741, ENSG00000165304	247	536	20581	1.8654601486494653	0.999999921316208	0.481133372474962	0.44236071974804203
BIOCARTA	h_Lis1Pathway:Lissencephaly gene (LIS1) in neuronal migration and development	3	1.2048192771084338	0.05818879700373678	ENSG00000204843, ENSG00000137100, ENSG00000164885	35	19	1625	7.330827067669173	0.9917375628066499	0.5818879700373678	0.5673407707864336
GOTERM_MF_DIRECT	GO:0004712~protein serine/threonine/tyrosine kinase activity	3	1.2048192771084338	0.0585387278730558	ENSG00000087586, ENSG00000112742, ENSG00000178999	230	29	16881	7.592653673163418	0.9999999999754531	1.0	0.9851485148514851
GOTERM_BP_DIRECT	GO:0006294~nucleotide-excision repair, preincision complex assembly	3	1.2048192771084338	0.05954239569041104	ENSG00000020426, ENSG00000147400, ENSG00000154767	231	29	16792	7.519928347514555	1.0	0.8626013734636471	0.8412271801388841
UP_SEQ_FEATURE	domain:SCP2	2	0.8032128514056224	0.05982760894613469	ENSG00000133835, ENSG00000119471	247	5	20063	32.49068825910931	1.0	1.0	0.9959568733153639
INTERPRO	IPR003033:SCP2 sterol-binding domain	2	0.8032128514056224	0.06019761676455973	ENSG00000133835, ENSG00000119471	230	5	18559	32.27652173913044	0.9999999999998442	1.0	0.9831223628691983
INTERPRO	IPR011989:Armadillo-like helical	7	2.8112449799196786	0.06020807875235618	ENSG00000109805, ENSG00000163507, ENSG00000182481, ENSG00000066279, ENSG00000175216, ENSG00000010292, ENSG00000166181	230	225	18559	2.5103961352657005	0.9999999999998451	1.0	0.9831223628691983
UP_SEQ_FEATURE	short sequence motif:Nuclear localization signal	9	3.614457831325301	0.06273744703791007	ENSG00000169679, ENSG00000137807, ENSG00000182481, ENSG00000142945, ENSG00000117724, ENSG00000137812, ENSG00000142546, ENSG00000154767, ENSG00000090889	247	344	20063	2.125117691366161	1.0	1.0	0.9959568733153639
GOTERM_MF_DIRECT	GO:0035174~histone serine kinase activity	2	0.8032128514056224	0.06601989971962784	ENSG00000087586, ENSG00000178999	230	5	16881	29.358260869565218	0.9999999999990301	1.0	0.9851485148514851
KEGG_PATHWAY	hsa04115:p53 signaling pathway	4	1.6064257028112447	0.06655421593885748	ENSG00000134057, ENSG00000170312, ENSG00000183765, ENSG00000157456	97	67	6879	4.233882135713187	0.9999812034748911	0.9559605562126802	0.9317590231440047
GOTERM_BP_DIRECT	GO:0007100~mitotic centrosome separation	2	0.8032128514056224	0.06664215670754371	ENSG00000138160, ENSG00000087586	231	5	16792	29.077056277056275	1.0	0.9296992232040049	0.9066624282927552
GOTERM_BP_DIRECT	GO:0051081~nuclear envelope disassembly	2	0.8032128514056224	0.06664215670754371	ENSG00000204843, ENSG00000166851	231	5	16792	29.077056277056275	1.0	0.9296992232040049	0.9066624282927552
GOTERM_BP_DIRECT	GO:0051304~chromosome separation	2	0.8032128514056224	0.06664215670754371	ENSG00000010292, ENSG00000112742	231	5	16792	29.077056277056275	1.0	0.9296992232040049	0.9066624282927552
UP_SEQ_FEATURE	domain:FHA	3	1.2048192771084338	0.068398172942757	ENSG00000118193, ENSG00000148773, ENSG00000183765	247	35	20063	6.96229034123771	1.0	1.0	0.9959568733153639
UP_KEYWORDS	Magnesium	12	4.819277108433735	0.06883945617309284	ENSG00000122008, ENSG00000067064, ENSG00000117650, ENSG00000150093, ENSG00000131747, ENSG00000123983, ENSG00000137601, ENSG00000154920, ENSG00000183765, ENSG00000073969, ENSG00000178999, ENSG00000138413	247	552	20581	1.811388839992959	0.9999999965029139	0.5381140038656173	0.49474950538560414
UP_KEYWORDS	Mental retardation	8	3.2128514056224895	0.06898897485456632	ENSG00000181038, ENSG00000118402, ENSG00000066279, ENSG00000182220, ENSG00000169607, ENSG00000137812, ENSG00000123473, ENSG00000184009	247	299	20581	2.2294016492221034	0.9999999966529134	0.5381140038656173	0.49474950538560414
GOTERM_MF_DIRECT	GO:0008094~DNA-dependent ATPase activity	3	1.2048192771084338	0.06966798671745142	ENSG00000131747, ENSG00000020426, ENSG00000102038	230	32	16881	6.8808423913043475	0.9999999999998013	1.0	0.9851485148514851
UP_SEQ_FEATURE	repeat:TPR 5	4	1.6064257028112447	0.07096081071448732	ENSG00000121957, ENSG00000005175, ENSG00000185745, ENSG00000004897	247	78	20063	4.165472853731964	1.0	1.0	0.9959568733153639
INTERPRO	IPR016040:NAD(P)-binding domain	6	2.4096385542168677	0.07114467691156467	ENSG00000100867, ENSG00000103160, ENSG00000090013, ENSG00000133835, ENSG00000119471, ENSG00000169738	230	179	18559	2.7047364585863494	0.9999999999999994	1.0	0.9831223628691983
UP_SEQ_FEATURE	short sequence motif:PP1-binding motif	2	0.8032128514056224	0.07135829037966464	ENSG00000204569, ENSG00000184661	247	6	20063	27.07557354925776	1.0	1.0	0.9959568733153639
GOTERM_BP_DIRECT	GO:0051436~negative regulation of ubiquitin-protein ligase activity involved in mitotic cell cycle	4	1.6064257028112447	0.07364508452273491	ENSG00000117399, ENSG00000134057, ENSG00000170312, ENSG00000004897	231	71	16792	4.095360039022011	1.0	1.0	0.9760850310008857
GOTERM_BP_DIRECT	GO:0051297~centrosome organization	3	1.2048192771084338	0.07475601827967085	ENSG00000214367, ENSG00000166851, ENSG00000175216	231	33	16792	6.6084218811491535	1.0	1.0	0.9760850310008857
GOTERM_BP_DIRECT	GO:0006370~7-methylguanosine mRNA capping	3	1.2048192771084338	0.07475601827967085	ENSG00000005075, ENSG00000020426, ENSG00000177700	231	33	16792	6.6084218811491535	1.0	1.0	0.9760850310008857
INTERPRO	IPR000253:Forkhead-associated (FHA) domain	3	1.2048192771084338	0.07617840440963483	ENSG00000118193, ENSG00000148773, ENSG00000183765	230	37	18559	6.542538190364277	1.0	1.0	0.9831223628691983
GOTERM_BP_DIRECT	GO:0016925~protein sumoylation	5	2.0080321285140563	0.07715236010856757	ENSG00000134690, ENSG00000131747, ENSG00000147400, ENSG00000154767, ENSG00000178999	231	117	16792	3.1065231065231065	1.0	1.0	0.9760850310008857
UP_SEQ_FEATURE	binding site:Substrate	8	3.2128514056224895	0.07820163568687125	ENSG00000198130, ENSG00000067064, ENSG00000100867, ENSG00000133835, ENSG00000169738, ENSG00000081181, ENSG00000111144, ENSG00000138413	247	301	20063	2.1588497182132436	1.0	1.0	0.9959568733153639
GOTERM_MF_DIRECT	GO:0010997~anaphase-promoting complex binding	2	0.8032128514056224	0.07869360456468406	ENSG00000117399, ENSG00000166851	230	6	16881	24.465217391304346	0.9999999999999961	1.0	0.9851485148514851
GOTERM_BP_DIRECT	GO:0045143~homologous chromosome segregation	2	0.8032128514056224	0.07943016552129142	ENSG00000166851, ENSG00000164611	231	6	16792	24.23088023088023	1.0	1.0	0.9760850310008857
GOTERM_BP_DIRECT	GO:0061732~mitochondrial acetyl-CoA biosynthetic process from pyruvate	2	0.8032128514056224	0.07943016552129142	ENSG00000060762, ENSG00000143158	231	6	16792	24.23088023088023	1.0	1.0	0.9760850310008857
GOTERM_BP_DIRECT	GO:0071168~protein localization to chromatin	2	0.8032128514056224	0.07943016552129142	ENSG00000166851, ENSG00000171320	231	6	16792	24.23088023088023	1.0	1.0	0.9760850310008857
GOTERM_BP_DIRECT	GO:0001765~membrane raft assembly	2	0.8032128514056224	0.07943016552129142	ENSG00000182718, ENSG00000197747	231	6	16792	24.23088023088023	1.0	1.0	0.9760850310008857
INTERPRO	IPR013026:Tetratricopeptide repeat-containing domain	5	2.0080321285140563	0.0809251498882167	ENSG00000186871, ENSG00000121957, ENSG00000005175, ENSG00000185745, ENSG00000004897	230	132	18559	3.0564888010540185	1.0	1.0	0.9831223628691983
GOTERM_BP_DIRECT	GO:0006283~transcription-coupled nucleotide-excision repair	4	1.6064257028112447	0.08113059481146857	ENSG00000122008, ENSG00000005075, ENSG00000020426, ENSG00000177700	231	74	16792	3.9293319293319295	1.0	1.0	0.9760850310008857
GOTERM_MF_DIRECT	GO:0019894~kinesin binding	3	1.2048192771084338	0.08142232708576866	ENSG00000138660, ENSG00000101447, ENSG00000198901	230	35	16881	6.291055900621117	0.9999999999999989	1.0	0.9851485148514851
UP_SEQ_FEATURE	site:Involved in polymerization	2	0.8032128514056224	0.08274812238802944	ENSG00000167553, ENSG00000167552	247	7	20063	23.207634470792367	1.0	1.0	0.9959568733153639
GOTERM_BP_DIRECT	GO:0007283~spermatogenesis	10	4.016064257028113	0.08359998541512743	ENSG00000163507, ENSG00000064199, ENSG00000066279, ENSG00000134057, ENSG00000147400, ENSG00000182134, ENSG00000161800, ENSG00000158402, ENSG00000164611, ENSG00000122970	231	385	16792	1.8881205374711867	1.0	1.0	0.9760850310008857
GOTERM_MF_DIRECT	GO:0042802~identical protein binding	16	6.425702811244979	0.08504753006735821	ENSG00000123240, ENSG00000065154, ENSG00000113811, ENSG00000080986, ENSG00000175203, ENSG00000170540, ENSG00000198901, ENSG00000137575, ENSG00000121957, ENSG00000084234, ENSG00000167900, ENSG00000169738, ENSG00000183137, ENSG00000183765, ENSG00000184009, ENSG00000123485	230	749	16881	1.5678643989086898	0.9999999999999998	1.0	0.9851485148514851
OMIM_DISEASE	114480~Breast cancer, susceptibility to	2	0.8032128514056224	0.08764901383365413	ENSG00000072571, ENSG00000183765	55	8	4740	21.545454545454543	0.9990617730962988	1.0	1.0
GOTERM_MF_DIRECT	GO:0043130~ubiquitin binding	4	1.6064257028112447	0.08960902753903312	ENSG00000132952, ENSG00000121621, ENSG00000123975, ENSG00000131747	230	78	16881	3.7638795986622076	1.0	1.0	0.9851485148514851
UP_KEYWORDS	Endoplasmic reticulum	19	7.630522088353414	0.09014587646372982	ENSG00000135845, ENSG00000113811, ENSG00000111684, ENSG00000170540, ENSG00000137575, ENSG00000172269, ENSG00000154511, ENSG00000118402, ENSG00000186480, ENSG00000150527, ENSG00000149809, ENSG00000186104, ENSG00000095209, ENSG00000145495, ENSG00000123983, ENSG00000143198, ENSG00000107175, ENSG00000121542, ENSG00000123353	247	1067	20581	1.4837430610626487	0.9999999999937007	0.6836062298499511	0.6285170831221163
GOTERM_MF_DIRECT	GO:0000405~bubble DNA binding	2	0.8032128514056224	0.09119607357664763	ENSG00000154767, ENSG00000109674	230	7	16881	20.970186335403728	1.0	1.0	0.9851485148514851
GOTERM_BP_DIRECT	GO:0002091~negative regulation of receptor internalization	2	0.8032128514056224	0.09204371621484463	ENSG00000182718, ENSG00000137575	231	7	16792	20.769325912183056	1.0	1.0	0.9760850310008857
GOTERM_BP_DIRECT	GO:0006900~membrane budding	2	0.8032128514056224	0.09204371621484463	ENSG00000182718, ENSG00000197747	231	7	16792	20.769325912183056	1.0	1.0	0.9760850310008857
BIOCARTA	h_stathminPathway:Stathmin and breast cancer resistance to antimicrotubule agents	3	1.2048192771084338	0.09448219040940639	ENSG00000152495, ENSG00000134057, ENSG00000170312	35	25	1625	5.571428571428571	0.9996437460322969	0.8398416925280568	0.8188456502148553
GOTERM_BP_DIRECT	GO:0018107~peptidyl-threonine phosphorylation	3	1.2048192771084338	0.09527114783947441	ENSG00000112742, ENSG00000170312, ENSG00000164885	231	38	16792	5.738892686261107	1.0	1.0	0.9760850310008857
GOTERM_BP_DIRECT	GO:0006695~cholesterol biosynthetic process	3	1.2048192771084338	0.09527114783947441	ENSG00000067064, ENSG00000186480, ENSG00000149809	231	38	16792	5.738892686261107	1.0	1.0	0.9760850310008857
GOTERM_BP_DIRECT	GO:0043066~negative regulation of apoptotic process	11	4.417670682730924	0.09634067724908088	ENSG00000166851, ENSG00000100867, ENSG00000087884, ENSG00000118193, ENSG00000020426, ENSG00000166181, ENSG00000087586, ENSG00000170540, ENSG00000170312, ENSG00000123473, ENSG00000141741	231	455	16792	1.757404500261643	1.0	1.0	0.9760850310008857
GOTERM_BP_DIRECT	GO:0000079~regulation of cyclin-dependent protein serine/threonine kinase activity	3	1.2048192771084338	0.09954901743292277	ENSG00000100526, ENSG00000020426, ENSG00000158402	231	39	16792	5.5917415917415925	1.0	1.0	0.9760850310008857
GOTERM_MF_DIRECT	GO:0003924~GTPase activity	7	2.8112449799196786	0.09957989407550207	ENSG00000167553, ENSG00000167552, ENSG00000258947, ENSG00000112339, ENSG00000188229, ENSG00000137267, ENSG00000164347	230	234	16881	2.1955964325529544	1.0	1.0	0.9851485148514851
